0.000000 0.000000
0.023220 0.000000
0.046440 0.000000
0.069660 0.000000
0.092880 0.000000
0.116100 0.000000
0.139320 0.000000
0.162540 0.000000
0.185760 0.000000
0.208980 0.000000
0.232200 0.000000
0.255419 0.000000
0.278639 0.000000
0.301859 0.000000
0.325079 0.000000
0.348299 0.000000
0.371519 0.000000
0.394739 0.000000
0.417959 0.000000
0.441179 0.000000
0.464399 0.000000
0.487619 0.000000
0.510839 0.000000
0.534059 0.000000
0.557279 0.000000
0.580499 0.000000
0.603719 0.000000
0.626939 0.000000
0.650159 0.000000
0.673379 0.000000
0.696599 523.462830
0.719819 291.431091
0.743039 318.415100
0.766258 161.902054
0.789478 160.708649
0.812698 160.818161
0.835918 160.815094
0.859138 157.960007
0.882358 81.054070
0.905578 80.753342
0.928798 80.910645
0.952018 81.109856
0.975238 80.982521
0.998458 80.788383
1.021678 80.360641
1.044898 80.392593
1.068118 81.433144
1.091338 81.166473
1.114558 80.897110
1.137778 80.891609
1.160998 240.069016
1.184218 79.950371
1.207438 241.332626
1.230658 120.957909
1.253878 242.698761
1.277097 120.201721
1.300317 80.016792
1.323537 238.115936
1.346757 80.281174
1.369977 79.945763
1.393197 81.498009
1.416417 81.230835
1.439637 248.785019
1.462857 239.778610
1.486077 239.059570
1.509297 240.150162
1.532517 240.188599
1.555737 239.633896
1.578957 240.288345
1.602177 240.248978
1.625397 241.007980
1.648617 241.893326
1.671837 241.753586
1.695057 240.839966
1.718277 241.216553
1.741497 240.641022
1.764717 241.134567
1.787936 240.738770
1.811157 240.319336
1.834376 238.185013
1.857596 238.923416
1.880816 240.501801
1.904036 240.573227
1.927256 241.247055
1.950476 241.516602
1.973696 241.593277
1.996916 241.503555
2.020136 241.924332
2.043356 241.418793
2.066576 241.106781
2.089796 241.748016
2.113016 80.001022
2.136236 241.347427
2.159456 79.969467
2.182676 79.940788
2.205896 242.312241
2.229116 239.497421
2.252336 239.705536
2.275556 240.869431
2.298775 240.695465
2.321995 241.335052
2.345215 241.359985
2.368435 241.595352
2.391655 241.098450
2.414875 240.837738
2.438095 240.986969
2.461315 241.172577
2.484535 120.041664
2.507755 119.738434
2.530975 119.495773
2.554195 119.419960
2.577415 119.526123
2.600635 119.605675
2.623855 119.669022
2.647075 272.211945
2.670295 269.851746
2.693515 268.807312
2.716735 267.778534
2.739955 267.788483
2.763175 267.923035
2.786395 267.049988
2.809614 265.690308
2.832834 263.596527
2.856054 258.714081
2.879274 250.296127
2.902494 246.391769
2.925714 244.214981
2.948934 245.130173
2.972154 245.074768
2.995374 245.904846
3.018594 245.260330
3.041814 250.974289
3.065034 268.331512
3.088254 268.174072
3.111474 267.983917
3.134694 267.899689
3.157914 267.934418
3.181134 268.278595
3.204354 268.486298
3.227574 268.674347
3.250794 268.611816
3.274014 268.599854
3.297234 268.559662
3.320453 268.275909
3.343673 135.411469
3.366894 136.197006
3.390113 136.093948
3.413333 136.147064
3.436553 265.841400
3.459773 244.512161
3.482993 249.949738
3.506213 247.588577
3.529433 262.074005
3.552653 247.529526
3.575873 245.442780
3.599093 247.230606
3.622313 262.382080
3.645533 249.555023
3.668753 267.748901
3.691973 268.721527
3.715193 267.977173
3.738413 268.594116
3.761633 268.513794
3.784853 268.426239
3.808073 268.515076
3.831293 268.570160
3.854512 268.481201
3.877733 268.468719
3.900952 268.462646
3.924172 268.416382
3.947392 268.405853
3.970612 268.575348
3.993832 266.015533
4.017052 253.239014
4.040272 253.260223
4.063492 248.939209
4.086712 243.920105
4.109932 259.498199
4.133152 261.069305
4.156372 260.143890
4.179592 246.212555
4.202812 261.245331
4.226032 268.015839
4.249252 267.865479
4.272471 264.580109
4.295691 276.421051
4.318912 261.267456
4.342132 296.448334
4.365352 270.152618
4.388571 265.372528
4.411791 268.825745
4.435011 269.573608
4.458231 283.412476
4.481451 274.768250
4.504671 293.448059
4.527891 320.738190
4.551111 265.118896
4.574331 268.743073
4.597551 275.899963
4.620771 271.812897
4.643991 270.241730
4.667211 266.796356
4.690431 266.330383
4.713651 265.408539
4.736871 266.796753
4.760091 80.091919
4.783311 266.971832
4.806530 267.215027
4.829751 79.882164
4.852971 260.492523
4.876191 253.882935
4.899410 250.095673
4.922630 248.236099
4.945850 248.621262
4.969070 250.998764
4.992290 253.033707
5.015510 253.264511
5.038730 250.863892
5.061950 247.108215
5.085170 248.340591
5.108390 248.582275
5.131610 244.534622
5.154830 247.807419
5.178050 247.798080
5.201270 244.965836
5.224490 247.516739
5.247710 249.595688
5.270930 250.726410
5.294150 256.950043
5.317369 258.379730
5.340590 258.683533
5.363810 0.000000
5.387030 0.000000
5.410249 159.241531
5.433469 164.968536
5.456689 993.809204
5.479909 335.900543
5.503129 336.167297
5.526349 335.535217
5.549569 0.000000
5.572789 280.284729
5.596009 280.457855
5.619229 146.631607
5.642449 288.210541
5.665669 437.550537
5.688889 110.474632
5.712109 110.438385
5.735329 110.588120
5.758549 443.988556
5.781769 110.066338
5.804989 279.007172
5.828208 277.768646
5.851429 275.079773
5.874649 165.427734
5.897869 169.064697
5.921088 167.066162
5.944308 165.935745
5.967528 168.697037
5.990748 172.939102
6.013968 181.463089
6.037188 240.593658
6.060408 545.352844
6.083628 202.224533
6.106848 133.503204
6.130068 279.058594
6.153288 286.681152
6.176508 287.279297
