0.000000 0.000000
0.185760 0.000000
0.371519 0.000000
0.557279 0.000000
0.743039 0.000000
0.928798 0.000000
1.114558 0.000000
1.300317 0.000000
1.486077 0.000000
1.671837 0.000000
1.857596 323.258636
2.043356 366.061829
2.229116 382.385406
2.414875 395.876953
2.600635 405.570312
2.786395 411.954163
2.972154 407.645905
3.157914 408.689606
3.343673 0.000000
3.529433 0.000000
3.715193 0.000000
3.900952 0.000000
4.086712 0.000000
4.272471 0.000000
4.458231 0.000000
4.643991 0.000000
4.829751 0.000000
5.015510 0.000000
5.201270 0.000000
5.387030 258.874542
5.572789 0.000000
5.758549 0.000000
5.944308 0.000000
6.130068 618.577026
6.315828 623.013977
6.501587 622.886780
6.687347 622.623291
6.873106 0.000000
7.058866 625.507080
7.244626 625.574341
7.430386 625.611084
7.616145 628.567444
7.801905 628.740662
7.987664 626.752930
8.173424 623.754883
8.359183 0.000000
8.544943 0.000000
8.730703 0.000000
8.916463 442.753052
9.102222 463.294708
9.287982 0.000000
9.473742 0.000000
9.659501 0.000000
9.845261 0.000000
10.031020 0.000000
10.216780 0.000000
10.402539 0.000000
10.588300 0.000000
10.774059 0.000000
10.959819 0.000000
11.145578 155.314697
11.331338 0.000000
11.517097 154.856186
11.702857 155.197037
11.888617 154.098022
12.074376 0.000000
12.260136 0.000000
12.445896 0.000000
12.631656 0.000000
12.817415 0.000000
13.003175 0.000000
13.188934 0.000000
13.374694 0.000000
13.560453 0.000000
13.746213 0.000000
13.931973 0.000000
14.117732 0.000000
14.303492 0.000000
14.489252 0.000000
14.675012 0.000000
14.860771 0.000000
15.046531 522.552063
15.232290 155.095596
15.418050 154.635101
15.603809 154.478897
15.789569 155.374557
15.975328 0.000000
16.161089 154.371201
16.346848 0.000000
16.532608 0.000000
16.718367 0.000000
16.904127 102.964874
17.089886 103.822166
17.275646 104.097137
17.461407 206.466141
17.647165 103.608582
17.832926 103.988632
18.018684 103.522659
18.204445 103.581680
18.390203 104.185608
18.575964 103.850838
18.761723 102.986603
18.947483 0.000000
19.133244 0.000000
19.319002 0.000000
19.504763 0.000000
19.690521 0.000000
19.876282 0.000000
20.062040 0.000000
20.247801 0.000000
20.433559 0.000000
20.619320 0.000000
20.805079 0.000000
20.990839 0.000000
21.176600 0.000000
21.362358 0.000000
21.548119 0.000000
21.733877 0.000000
21.919638 0.000000
22.105396 0.000000
22.291157 0.000000
22.476915 0.000000
22.662676 0.000000
22.848434 0.000000
23.034195 436.339539
23.219955 465.967896
23.405714 497.144165
23.591475 428.555847
23.777233 470.808472
23.962994 468.802124
24.148752 382.989990
24.334513 418.819824
24.520271 421.922424
24.706032 424.259003
24.891792 417.903168
25.077551 416.206238
25.263311 423.860474
25.449070 414.154022
25.634830 396.446625
25.820589 304.444763
26.006350 335.619598
26.192108 306.800385
26.377869 253.579742
26.563627 257.314606
26.749388 236.132294
26.935148 244.911575
27.120907 0.000000
27.306667 261.099365
27.492426 316.310455
27.678186 0.000000
27.863945 308.673218
28.049706 308.291626
28.235464 308.451630
28.421225 311.897095
28.606983 309.039642
28.792744 309.032196
28.978504 310.666199
29.164263 309.437653
29.350023 267.237061
29.535782 0.000000
29.721542 205.123245
